provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.tags,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.tags.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.type,sdkv2,String,true,false,false,false,0,0,,self_hosted,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.zone_id,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,"zone_id,account_id",,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.zone_id,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,account_id,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_ca_certificate.account_id,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,zone_id,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_ca_certificate.application_id,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_ca_certificate.aud,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_ca_certificate.public_key,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_ca_certificate.zone_id,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,account_id,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_custom_page.account_id,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,zone_id,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_custom_page.app_count,sdkv2,Int,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_custom_page.custom_html,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_custom_page.name,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_custom_page.type,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
