provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.git.Elem.branch,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.git.Elem.branch,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.git.Elem.repo_clone_url,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.git.Elem.repo_clone_url,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github.Elem.branch,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github.Elem.branch,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github.Elem.deploy_on_push,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github.Elem.deploy_on_push,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github.Elem.repo,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.github.Elem.repo,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.gitlab,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.gitlab,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.gitlab.Elem.branch,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.gitlab.Elem.branch,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.function.Elem.gitlab.Elem.deploy_on_push,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
